"ID","Text"
766194552,"Great @projo list of ways to enjoy Rhode Island this weekend! http://t.co/qAIz3gATyL"
766194553,"For 20 yrs #BradyBackgroundChecks kept 2.1M guns from wrong hands. Time to #FinishTheJob &amp; expand checks http://t.co/7RClzwYPcD"
766194554,"Sadly, we lost the game &amp; the league championship. I love Bergenfield EXCEPT for what they did to NVOT that year. We Wuz Robbed! @chazferrer"
766194555,"Today, my staff spoke to the Yell County Retired Teachers Assn, including some of my former teachers &amp; my mom, Avis! http://t.co/GRiH055JoQ"
766194556,"Talking #fairness &amp; #songwriterequityact in today's .@HouseJudiciary hearing http://t.co/hYtJr7liBC"
766194557,"Progress is good at @CenteronHalsted @heartlandhelps affordable housing project for #LGBT seniors in #Chicago #IL05 http://t.co/hR3JaM54OH"
766194558,"This isnâ€™t the whole solution, but itâ€™s a good firs step in getting our veterans the care they need and deserve."
766194559,"For those affected by last year's tornado disaster, June 1 is the last day to apply for aid through March2Recovery. http://t.co/GS8IPu6zBE"
766194560,"RT @nwi_rda: Fresh photos of an absolutely gorgeous Marquette Park. http://t.co/trJHhV7x82"
766194561,"#1010means lifting the wages of 15 million women &amp; their families #RaiseTheWage http://t.co/k1as13BlJW"
766194562,"Hello, Texas! About to get started at #RPTCON14"
766194563,"I support funding to help #highschool dropouts #atriskyouth get their #GED and  skills to turn their lives around. http://t.co/zXM76lhmT3"
766194564,"RT @IN_Soy1: Thank you to @ToddRokita for a great meeting to discuss #agriculture with our #Indiana soybean farmers! http://t.co/7VW99WYrqL"
766194565,"Pleased Senate passed the Farm Bill. It's a big win for Upstate NY. Example: ""Farm bill aids Rome olive oil producer"" http://t.co/24MpWJK7yH"
766194566,"MT ""@Nature_Florida: Touring New River, @FTLCityNews w/Mayor @JackSeiler &amp; @SenWhitehouse to see #KingTide in action http://t.co/v93lIB3mfVâ€ù"
766194567,"Looking forward to meeting environmental science students at Frederick HS this afternoon, right after my lunch with seniors"
766194568,"Awesome turnout (inc Mr. Potato Head) for launch of CT Food Bank GROW mobile food bank in #NewHaven."
766194569,"#Obama #DoubleSpeak at its best: Said #Bush43 went around Congress with Executive orders, denies doing the same. http://t.co/99Xoyf3epJ"
766194570,"RT @RepDWStweets: Thank you Mayor @JulianCastro for making Devin's dream come true! #GoHeat #Devinsjourney @rixyspr http://t.co/WE8C9UTsH1"
766194571,"Huge Admission from @DeptVetAffairs IG. Plenty of evidence of data destruction and data manipulation. #Criminal"
766194572,"""MD's least expensive ObamaCare plan will be 83% higher than the lowest-cost plan sold in that state this year"" http://t.co/SuKIMTHcdz"
766194573,"I applaud @usedgov for shining a light on the sector. I'm hopeful the #ForProfit task force also announced will provide clarity for schools."
766194574,"Hope you can make it to one my Staff-led Veterans Assistance Sessions next Friday! Details here: http://t.co/TZ94MNA4RG"
766194575,"â€œPerseverance and spirit have done wonders in all ages.â€ù Today we honor the birth of the â€œfather of our country,â€ù George Washington."
766194576,"@torreymspears thx Torrey!"
766194577,"#WhatWomenNeed this Valentineâ€™s Day is #equalpay. Check out my video http://t.co/rsj3LKdk8D"
766194578,"Debate priorities, set priorities, &amp; live within our means; thatâ€™s what American families have to do &amp; what our govt must do."
766194579,"So relieved to hear that sixty-three girls kidnapped by Boko Haram escaped from their captors. #BringBackOurGirls http://t.co/t1sHft0cB4"
766194580,"Today's @IndianCommittee hearing provided me w important info on Native American housing development needs. http://t.co/FMuGAkLzBt"
766194581,"On the @SenateFloor now to discuss #Obamacare &amp; higher health-care premiums. Watch here: http://t.co/8o4feehO9V."
766194582,".@iava We must do more to #CombatSuicide"
766194583,"I'll be on @MeetThePress this Sunday morning, local listings here: http://t.co/wa25Vcr0Pb"
766194584,"The #Benghazi hearing begins today, you can watch the live stream beginning at 10:30 CT here: http://t.co/d7t4IH3J6O"
766194585,"â€œThe fog of #ObamaCareâ€ù op-ed in @washingtonpost today highlights the uncertainties ObamaCare brings to #SmallBiz. http://t.co/moiF4LnP8q."
766194586,"Good news for @ContraCostaCnty: Passed legislation so important work can get done at Walnut Creek in a timely manner. http://t.co/SS11eFAopK"
766194587,"Headed to East Northport to announce solution to protect seniors from identity theft. Take Social Security #s off Medicare cards!"
766194588,"@RepSusanDavis thanks for joining. San Diego's #innovation economy pushing forward cc: @Markcaffertysd @sdchamber"
766194589,"follow @GeorgiaPower for information about dealing with power outages."
766194590,"Small businesses are being forced to reduce employee hours in order to comply with #ObamaCareâ€™s mandates http://t.co/QPLrX1zqVG"
766194591,"Nominating @UConnWBB coach Geno Auriemma &amp; @UConnMBB Kevin Ollie for the ALS #IceBucketChallenge. You have 24 hours: http://t.co/mUhuS9qmsx"
766194592,"A somber, dignified return home for Maj. Gen. Harold Greene, another American hero who gave the last full measure of devotion to his country"
766194593,"Maternity care, ER visits, prescriptions &amp; preventive care covered by new health plans. Tell your adult kids gets to enroll #MomKnowsBest"
766194594,"Discussed accountability and transparency in the VA with Concerned Veterans for America (@concernedVets) w/ CEO Pete Hegseth (@petehegseth)"
766194595,"33k jobs impacted due to the #Obamacare medical device tax http://t.co/a4FFzsZFqw"
766194596,"â€œKinzinger, Harms talk concealed carryâ€ù via Pontiac Daily Leader: http://t.co/XhQ6nCut2x"
766194597,"President Obama's amnesty is lawless and unconstitutional: http://t.co/fL71hCIqHc #StopObamasAmnesty http://t.co/963JFR18Ba"
766194598,"Be sure to tune in to @allinwithchris on @MSNBC at 8pm tonight. I'll be on to talk about the latest #NJ news"
766194599,"Kickoff is almost here! #GoBroncos #UnitedInOrange"
766194600,"Recent grads find themselves unable to participate in our economy due to their mountain of debt. #BankOnStudents #p2 http://t.co/pxrwwAVn7h"
766194601,"On this 40th anniversary of the Supreme Court's Roe v. Wade decision, I proudly reaffirm my support for pro-life policies."
766194602,"At Newport News today for the christening of the nation's newest air craft carrier, Gerald R. Ford (CVN 78) http://t.co/Kwpu63WIku"
766194603,"So great to be with my son Stephen at the 2013 Senior PGA Championship at Bellerive Country Club! http://t.co/vv6TjOLuOL"
766194604,"House unanimously passed Monday a bill I worked on w @RepBillJohnson to save taxpayers millions by revising EPA reg http://t.co/cSJEqhJdjM"
766194605,"Thank you @RepSinema for drawing attention to veteran suicide prevention, raising awareness to #Stop22aDay http://t.co/HcSvauumUQ"
766194606,"What do you think about new oil well construction in West Adams?  Come share your thoughts at today's 9am community meeting in @HolmanUMC"
766194607,"Thanks to Dr. Knapple, the American College of Gastroenterology's Governor for Arkansas, for stopping by today."
766194608,"#OnThisDay in #1866, President Johnson declared that the American #CivilWar was over."
766194609,"Thanks for your support! MT @SenOrrinHatch: Today is #NationalPediatricBrainCancerAwarenessDay. Hope you'll join me in fighting this disease"
766194610,"Obama Admin not saying how many enrollees to #Obamacare. @CNN found 114k total on 14 state-run exchanges. Watch  http://t.co/fqqEfq6HX2"
766194611,"ICYMI: Seattle Times' Editorial advocating passage of my bill to combat sex trafficking. #NotForSale http://t.co/6uDkVgac9g"
766194612,"Almost as good as royal baby! â€œ@malbertkstp: As 1st trip, new @USDOT secretary 2 visit 35W bridge, meet @GovMarkDayton &amp; @amyklobuchar 2day"""
766194613,"Excited to join @fairvote today @NYUWashingtonDC &amp; speak on need to safeguard our most fundamental right as Americans: our right to vote"
766194614,"D-Day: our soldiers did a great service not only to America, but to all mankind. Let's #neverforget their strength and courage."
766194615,"Thanks, @GreggHarper, for supporting HR 4351, the Alzheimer's Accountability Act. Together we're making it a top priority! #ENDALZ"
766194616,"@ElTejanoVive rad Islam &amp; China greatest threat to USA &amp; Russia.We should stand together. Cold War mentality no longer justified"
766194617,"Great crowd at my town hall in Huron, I appreciated so many people making it out today. http://t.co/r0P2IJT92t"
766194618,"Pleasure to be in Henry County today visiting w/ Abbeville Kiwanis. Thank you to everyone who came out for lunch http://t.co/dJ0XVEFJcZ"
766194619,"Received over 2,000 petitions from @Everytown supporting commonsense gun reform. Thx for your advocacy! #NotOneMore http://t.co/Z2ew0psi4j"
766194620,"A lottery to determine if preschoolers can stay in #HeadStart? We can do better. It's time to #CancelTheSequester http://t.co/8YhQDFHpyJ"
766194621,"It's ironic that the president is calling the #BorderCrisis a ""problem,"" since it is a problem he helped create. http://t.co/cu6RLaeQyq"
766194622,"WWII Vet Neil Oâ€™Donnell used comm skills learned in @USArmy as pioneer in Bflo broadcasting at @news4buffalo http://t.co/lCreQjcHT9"
766194623,"Washington Post finds more false #sequester claims coming from the White House http://t.co/ah5GhrLoMa"
766194624,"Todayâ€™s tax code is too complex, too costly, and too time consuming (avg taxpayer spends 13 hrs filing). We must #CutTheCode"
766194625,"New CMS report shows that #Obamacare is leaving more than 11 million Americans with higher premiums. #RepealObamacare http://t.co/PKWdcSjc3G"
766194626,"My opening stmt at #PSI hearing w/ @SenCarlLevin on Wall Street bank involvement with physical commodities http://t.co/uxGw8zys8Q"
766194627,"Admin is working to cut #MedicareAdvantage for seniors http://t.co/c8M41eQL3c I'm working to give them options http://t.co/5zs7ZzwEuU #NV03"
766194628,"I sent a letter to @SpeakerBoehner urging a vote on #CIR &amp; to begin to address the humanitarian crisis at the border http://t.co/ibBAfOIz2o"
766194629,"50 yrs ago today, Martin Luther King Jr. spoke of a dream. A dream that we must continue to stride towards #Equality http://t.co/h7TGmrs6d4"
766194630,"Great to be in Farmington for @jacksonlab grand opening. New facilities will bring cutting-edge research &amp; jobs to CT http://t.co/81gb8yxJ4L"
766194631,"On National Citizenship Day, AAPIs want immigration reform with family reunification and a path to citizenship! #AAPIs4CIR"
766194632,"Americans deserve a top-notch standard of health coverage no matter who they work for. #NotMyBossBusiness #HobbyLobby http://t.co/6WzMk7mPSb"
766194633,"On Floor honoring United States Army Reserve 105th birthday. Our Nation rests on strength of brave soldiers who volunteer, serve &amp; sacrifice"
766194634,"Looks like my Reno staffâ€™s TRICARE/United Healthcare/VA Public Forum is off to a great start. http://t.co/1aZAcsgtQM"
766194635,".@RoswellPark is one of only 41 institutions nationwide that has earned designation of Comprehensive Cancer Center https://t.co/m1gTCigQ5p"
766194636,"My #SaveOurMilitaryCommissaries amendment was included in the funding bill that passed the House. http://t.co/OafLIRyEte"
766194637,"Second Span of Hurricane Deck Bridge to Be Blasted Saturday... http://t.co/FbpyKlg0al"
766194638,"Typical #SNAP household with kids has income of roughly $11,000 for family of 3. #EndHungerNow"
766194639,"Check out @wboc story on my appearance on @CrossfireCNN last night http://t.co/WCuOr9xBn4"
766194640,"Thanks to the Sylcauga Rotary Club for having me today! http://t.co/mXuWKgkvpw"
766194641,"Did you get a chance to see the hearing on #fosteryouth who become involved in #sextrafficking? Watch here: http://t.co/1EVpBQmCmR."
766194642,"Waffle House dinner with my bride!  Love breakfast food for supper!"
766194643,"Today I am proud to announce along with @SenGillibrand @ChuckSchumer &amp; @SuffExecBellone $950K funding for Gabreski https://t.co/o1iBpeTyTI"
766194644,"Hope today Illinois joins the growing list of states allowing all couples the opportunity to share love &amp; commitment through marriage. #IL4M"
766194645,"New study confirms fears about #Obamacare and harmful cuts to Medicare Advantage. See full study here --&gt; http://t.co/OLDsZDKJcQ"
766194646,"Voted for the bipartisan Tax Increase Prevention Act so families &amp; businesses can rely on tax relief next year. http://t.co/DQ7zeDa4qS"
766194647,"1.3 million #veterans received mental health treatment in 2012 and there were 17 million outpatient mental health visits in that same year."
766194648,"Check out @BostonGlobe story about @UMASSLowell &amp; #Natick Labs partnership. Next gen of innovation leaders are in #MA03 http://t.co/omeDUzU9"
766194649,"Pleased @BarackObama is acting to #RaiseTheWage for federal contract workers. Isn't it time we do the same for 28 million other Americans?"
766194650,"The south breeze is blowing the sweet fragrance of our pollinating wheat field into our yard.Smells wonderful. I love living in the country!"
766194651,"RT @RepTimGriffin: WATCH @NancyPelosi refuse to negotiate the debt ceiling, claim â€œthereâ€™s no more cuts to makeâ€ù http://t.co/570COhnFYS #Neâ€_"
